target_leaf,distance_from_source,t_flip_absolute,t_flip_relative,warmup_ok,a,b,lr,seed,local_steps,branching,depth,leaf_size,p,d_param,n_meas_rounds,nucleation_leaf,t_nucleation
19,5,22,20,True,0.5,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
20,5,21,19,True,0.5,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
21,5,20,18,True,0.5,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
22,5,24,22,True,0.5,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
23,5,23,21,True,0.5,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
24,5,24,22,True,0.5,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
25,5,23,21,True,0.5,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
26,5,14,12,True,0.5,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
27,5,16,14,True,0.5,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
28,5,17,15,True,0.5,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
29,5,22,20,True,0.5,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
30,5,13,11,True,0.5,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
31,5,13,11,True,0.5,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
0,4,12,12,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
1,4,12,12,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
2,4,16,16,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
3,4,19,19,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
4,4,17,17,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
5,4,15,15,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
6,4,19,19,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
7,4,18,18,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
9,1,5,5,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
10,2,6,6,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
11,2,5,5,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
12,3,10,10,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
13,3,6,6,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
14,3,9,9,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
15,3,9,9,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
16,5,19,19,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
17,5,17,17,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
18,5,15,15,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
19,5,15,15,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
20,5,14,14,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
21,5,14,14,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
22,5,10,10,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
23,5,9,9,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
24,5,19,19,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
25,5,19,19,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
26,5,19,19,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
27,5,19,19,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
28,5,15,15,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
29,5,13,13,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
30,5,11,11,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
31,5,11,11,True,0.5,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
0,4,19,19,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
1,4,19,19,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
2,4,16,16,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
3,4,16,16,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
4,4,22,22,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
5,4,18,18,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
6,4,23,23,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
7,4,23,23,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
8,2,11,11,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
9,2,9,9,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
11,1,6,6,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
12,3,12,12,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
13,3,13,13,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
14,3,13,13,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
15,3,12,12,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
16,5,16,16,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
17,5,15,15,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
18,5,19,19,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
19,5,12,12,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
20,5,19,19,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
21,5,19,19,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
22,5,18,18,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
23,5,17,17,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
24,5,22,22,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
25,5,20,20,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
26,5,18,18,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
27,5,18,18,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
28,5,24,24,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
29,5,24,24,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
30,5,24,24,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
31,5,30,30,True,0.5,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
0,5,20,17,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
1,5,19,16,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
2,5,21,18,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
3,5,18,15,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
4,5,18,15,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
5,5,16,13,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
6,5,21,18,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
7,5,21,18,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
8,5,18,15,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
9,5,14,11,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
10,5,19,16,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
11,5,19,16,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
12,5,16,13,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
13,5,19,16,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
14,5,12,9,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
15,5,15,12,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
16,4,11,8,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
17,4,13,10,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
18,4,11,8,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
19,4,11,8,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
20,4,14,11,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
21,4,14,11,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
22,4,7,4,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
23,4,10,7,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
24,2,9,6,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
25,2,5,2,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
27,1,6,3,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
28,3,10,7,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
29,3,11,8,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
30,3,7,4,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
31,3,9,6,True,0.5,0.042,0.1,4,50,2,5,4,2.0,1,200,26,3
0,4,14,8,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
1,4,11,5,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
2,4,14,8,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
3,4,12,6,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
4,4,13,7,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
5,4,11,5,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
6,4,12,6,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
7,4,15,9,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
9,1,9,3,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
10,2,20,14,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
11,2,15,9,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
12,3,14,8,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
13,3,16,10,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
14,3,13,7,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
15,3,14,8,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
16,5,39,33,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
17,5,35,29,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
18,5,33,27,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
19,5,32,26,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
20,5,30,24,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
21,5,31,25,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
22,5,39,33,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
23,5,38,32,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
24,5,34,28,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
25,5,37,31,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
26,5,31,25,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
27,5,36,30,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
28,5,35,29,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
29,5,40,34,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
30,5,43,37,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
31,5,42,36,True,1.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
0,3,13,11,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
1,3,12,10,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
2,3,16,14,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
3,3,11,9,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
4,1,11,9,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
6,2,14,12,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
7,2,15,13,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
8,4,27,25,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
9,4,27,25,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
10,4,22,20,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
11,4,23,21,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
12,4,21,19,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
13,4,23,21,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
14,4,18,16,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
15,4,15,13,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
16,5,38,36,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
17,5,36,34,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
18,5,37,35,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
19,5,35,33,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
20,5,39,37,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
21,5,38,36,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
22,5,41,39,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
23,5,42,40,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
24,5,28,26,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
25,5,31,29,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
26,5,31,29,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
27,5,28,26,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
28,5,28,26,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
29,5,26,24,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
30,5,28,26,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
31,5,28,26,True,1.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
0,4,12,12,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
1,4,16,16,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
2,4,21,21,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
3,4,19,19,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
4,4,23,23,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
5,4,23,23,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
6,4,22,22,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
7,4,20,20,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
9,1,7,7,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
10,2,13,13,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
11,2,9,9,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
12,3,11,11,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
13,3,11,11,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
14,3,14,14,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
15,3,9,9,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
16,5,21,21,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
17,5,24,24,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
18,5,23,23,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
19,5,23,23,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
20,5,18,18,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
21,5,19,19,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
22,5,17,17,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
23,5,10,10,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
24,5,23,23,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
25,5,22,22,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
26,5,21,21,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
27,5,21,21,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
28,5,17,17,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
29,5,17,17,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
30,5,13,13,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
31,5,11,11,True,1.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
0,4,25,25,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
1,4,26,26,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
2,4,21,21,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
3,4,25,25,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
4,4,22,22,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
5,4,19,19,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
6,4,23,23,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
7,4,23,23,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
8,2,16,16,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
9,2,13,13,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
11,1,12,12,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
12,3,23,23,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
13,3,21,21,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
14,3,24,24,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
15,3,26,26,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
16,5,25,25,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
17,5,20,20,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
18,5,20,20,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
19,5,17,17,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
20,5,33,33,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
21,5,37,37,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
22,5,33,33,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
23,5,32,32,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
24,5,27,27,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
25,5,31,31,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
26,5,34,34,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
27,5,36,36,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
28,5,38,38,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
29,5,37,37,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
30,5,32,32,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
31,5,35,35,True,1.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
0,5,46,36,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
1,5,48,38,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
2,5,47,37,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
3,5,53,43,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
4,5,33,23,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
5,5,31,21,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
6,5,30,20,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
7,5,22,12,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
8,5,40,30,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
9,5,36,26,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
10,5,45,35,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
11,5,40,30,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
12,5,53,43,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
13,5,43,33,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
14,5,42,32,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
15,5,38,28,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
16,4,18,8,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
17,4,25,15,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
18,4,27,17,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
19,4,26,16,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
20,4,31,21,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
21,4,26,16,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
22,4,25,15,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
23,4,25,15,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
24,1,19,9,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
26,2,19,9,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
27,2,22,12,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
28,3,20,10,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
29,3,23,13,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
30,3,22,12,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
31,3,22,12,True,1.0,0.042,0.1,4,50,2,5,4,2.0,1,200,25,10
0,4,20,14,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
1,4,11,5,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
2,4,14,8,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
